,Sample Id,Sample Name,Date
52133,S52133,Sample Name 52133,2015-08-01
52134,S52134,Sample Name 52134,2015-08-01
52135,S52135,Sample Name 52135,2015-08-01
52136,S52136,Sample Name 52136,2015-08-01
52137,S52137,Sample Name 52137,2015-08-01
52138,S52138,Sample Name 52138,2015-08-01
52139,S52139,Sample Name 52139,2015-08-01
52140,S52140,Sample Name 52140,2015-08-01
52141,S52141,Sample Name 52141,2015-08-01
52142,S52142,Sample Name 52142,2015-08-01
52143,S52143,Sample Name 52143,2015-08-01
52144,S52144,Sample Name 52144,2015-08-01
52145,S52145,Sample Name 52145,2015-08-01
52146,S52146,Sample Name 52146,2015-08-01
52147,S52147,Sample Name 52147,2015-08-01
52148,S52148,Sample Name 52148,2015-08-01
52149,S52149,Sample Name 52149,2015-08-01
52150,S52150,Sample Name 52150,2015-08-01
52151,S52151,Sample Name 52151,2015-08-01
52152,S52152,Sample Name 52152,2015-08-01
52153,S52153,Sample Name 52153,2015-08-01
52154,S52154,Sample Name 52154,2015-08-01
52155,S52155,Sample Name 52155,2015-08-01
52156,S52156,Sample Name 52156,2015-08-01
52157,S52157,Sample Name 52157,2015-08-01
52158,S52158,Sample Name 52158,2015-08-01
52159,S52159,Sample Name 52159,2015-08-01
52160,S52160,Sample Name 52160,2015-08-01
52161,S52161,Sample Name 52161,2015-08-01
52162,S52162,Sample Name 52162,2015-08-01
52163,S52163,Sample Name 52163,2015-08-01
52164,S52164,Sample Name 52164,2015-08-01
52165,S52165,Sample Name 52165,2015-08-01
52166,S52166,Sample Name 52166,2015-08-01
52167,S52167,Sample Name 52167,2015-08-01
52168,S52168,Sample Name 52168,2015-08-01
52169,S52169,Sample Name 52169,2015-08-01
52170,S52170,Sample Name 52170,2015-08-01
52171,S52171,Sample Name 52171,2015-08-01
52172,S52172,Sample Name 52172,2015-08-01
52173,S52173,Sample Name 52173,2015-08-01
52174,S52174,Sample Name 52174,2015-08-01
52175,S52175,Sample Name 52175,2015-08-01
52176,S52176,Sample Name 52176,2015-08-01
52177,S52177,Sample Name 52177,2015-08-01
52178,S52178,Sample Name 52178,2015-08-01
52179,S52179,Sample Name 52179,2015-08-01
52180,S52180,Sample Name 52180,2015-08-01
52181,S52181,Sample Name 52181,2015-08-01
52182,S52182,Sample Name 52182,2015-08-01
52183,S52183,Sample Name 52183,2015-08-01
52184,S52184,Sample Name 52184,2015-08-01
52185,S52185,Sample Name 52185,2015-08-01
52186,S52186,Sample Name 52186,2015-08-01
52187,S52187,Sample Name 52187,2015-08-01
52188,S52188,Sample Name 52188,2015-08-01
52189,S52189,Sample Name 52189,2015-08-01
52190,S52190,Sample Name 52190,2015-08-01
52191,S52191,Sample Name 52191,2015-08-01
52192,S52192,Sample Name 52192,2015-08-01
52193,S52193,Sample Name 52193,2015-08-01
52194,S52194,Sample Name 52194,2015-08-01
52195,S52195,Sample Name 52195,2015-08-01
52196,S52196,Sample Name 52196,2015-08-01
52197,S52197,Sample Name 52197,2015-08-01
52198,S52198,Sample Name 52198,2015-08-01
52199,S52199,Sample Name 52199,2015-08-01
52200,S52200,Sample Name 52200,2015-08-01
52201,S52201,Sample Name 52201,2015-08-01
52202,S52202,Sample Name 52202,2015-08-01
52203,S52203,Sample Name 52203,2015-08-01
52204,S52204,Sample Name 52204,2015-08-01
52205,S52205,Sample Name 52205,2015-08-01
52206,S52206,Sample Name 52206,2015-08-01
52207,S52207,Sample Name 52207,2015-08-01
52208,S52208,Sample Name 52208,2015-08-01
52209,S52209,Sample Name 52209,2015-08-01
52210,S52210,Sample Name 52210,2015-08-01
52211,S52211,Sample Name 52211,2015-08-01
52212,S52212,Sample Name 52212,2015-08-01
52213,S52213,Sample Name 52213,2015-08-01
52214,S52214,Sample Name 52214,2015-08-01
52215,S52215,Sample Name 52215,2015-08-01
52216,S52216,Sample Name 52216,2015-08-01
52217,S52217,Sample Name 52217,2015-08-01
52218,S52218,Sample Name 52218,2015-08-01
52219,S52219,Sample Name 52219,2015-08-01
52220,S52220,Sample Name 52220,2015-08-01
52221,S52221,Sample Name 52221,2015-08-01
52222,S52222,Sample Name 52222,2015-08-01
52223,S52223,Sample Name 52223,2015-08-01
52224,S52224,Sample Name 52224,2015-08-01
52225,S52225,Sample Name 52225,2015-08-01
52226,S52226,Sample Name 52226,2015-08-01
52227,S52227,Sample Name 52227,2015-08-01
52228,S52228,Sample Name 52228,2015-08-01
52229,S52229,Sample Name 52229,2015-08-01
52230,S52230,Sample Name 52230,2015-08-01
52231,S52231,Sample Name 52231,2015-08-01
52232,S52232,Sample Name 52232,2015-08-01
52233,S52233,Sample Name 52233,2015-08-01
52234,S52234,Sample Name 52234,2015-08-01
52235,S52235,Sample Name 52235,2015-08-01
52236,S52236,Sample Name 52236,2015-08-01
52237,S52237,Sample Name 52237,2015-08-01
52238,S52238,Sample Name 52238,2015-08-01
52239,S52239,Sample Name 52239,2015-08-01
52240,S52240,Sample Name 52240,2015-08-01
52241,S52241,Sample Name 52241,2015-08-01
52242,S52242,Sample Name 52242,2015-08-01
52243,S52243,Sample Name 52243,2015-08-01
52244,S52244,Sample Name 52244,2015-08-01
52245,S52245,Sample Name 52245,2015-08-01
52246,S52246,Sample Name 52246,2015-08-01
52247,S52247,Sample Name 52247,2015-08-01
52248,S52248,Sample Name 52248,2015-08-01
52249,S52249,Sample Name 52249,2015-08-01
52250,S52250,Sample Name 52250,2015-08-01
52251,S52251,Sample Name 52251,2015-08-01
52252,S52252,Sample Name 52252,2015-08-01
52253,S52253,Sample Name 52253,2015-08-01
52254,S52254,Sample Name 52254,2015-08-01
52255,S52255,Sample Name 52255,2015-08-01
52256,S52256,Sample Name 52256,2015-08-01
52257,S52257,Sample Name 52257,2015-08-01
52258,S52258,Sample Name 52258,2015-08-01
52259,S52259,Sample Name 52259,2015-08-01
52260,S52260,Sample Name 52260,2015-08-01
52261,S52261,Sample Name 52261,2015-08-01
52262,S52262,Sample Name 52262,2015-08-01
52263,S52263,Sample Name 52263,2015-08-01
52264,S52264,Sample Name 52264,2015-08-01
52265,S52265,Sample Name 52265,2015-08-01
52266,S52266,Sample Name 52266,2015-08-01
52267,S52267,Sample Name 52267,2015-08-01
52268,S52268,Sample Name 52268,2015-08-01
52269,S52269,Sample Name 52269,2015-08-01
52270,S52270,Sample Name 52270,2015-08-01
52271,S52271,Sample Name 52271,2015-08-01
52272,S52272,Sample Name 52272,2015-08-01
52273,S52273,Sample Name 52273,2015-08-01
52274,S52274,Sample Name 52274,2015-08-01
52275,S52275,Sample Name 52275,2015-08-01
52276,S52276,Sample Name 52276,2015-08-01
52277,S52277,Sample Name 52277,2015-08-01
52278,S52278,Sample Name 52278,2015-08-01
52279,S52279,Sample Name 52279,2015-08-01
52280,S52280,Sample Name 52280,2015-08-01
52281,S52281,Sample Name 52281,2015-08-01
52282,S52282,Sample Name 52282,2015-08-01
52283,S52283,Sample Name 52283,2015-08-01
52284,S52284,Sample Name 52284,2015-08-01
52285,S52285,Sample Name 52285,2015-08-01
52286,S52286,Sample Name 52286,2015-08-01
52287,S52287,Sample Name 52287,2015-08-01
52288,S52288,Sample Name 52288,2015-08-01
52289,S52289,Sample Name 52289,2015-08-01
52290,S52290,Sample Name 52290,2015-08-01
52291,S52291,Sample Name 52291,2015-08-01
52292,S52292,Sample Name 52292,2015-08-01
52293,S52293,Sample Name 52293,2015-08-01
52294,S52294,Sample Name 52294,2015-08-01
52295,S52295,Sample Name 52295,2015-08-01
52296,S52296,Sample Name 52296,2015-08-01
52297,S52297,Sample Name 52297,2015-08-01
52298,S52298,Sample Name 52298,2015-08-01
52299,S52299,Sample Name 52299,2015-08-01
52300,S52300,Sample Name 52300,2015-08-01
52301,S52301,Sample Name 52301,2015-08-01
52302,S52302,Sample Name 52302,2015-08-01
52303,S52303,Sample Name 52303,2015-08-01
52304,S52304,Sample Name 52304,2015-08-01
52305,S52305,Sample Name 52305,2015-08-01
52306,S52306,Sample Name 52306,2015-08-01
52307,S52307,Sample Name 52307,2015-08-01
52308,S52308,Sample Name 52308,2015-08-01
52309,S52309,Sample Name 52309,2015-08-01
52310,S52310,Sample Name 52310,2015-08-01
52311,S52311,Sample Name 52311,2015-08-01
52312,S52312,Sample Name 52312,2015-08-01
52313,S52313,Sample Name 52313,2015-08-01
52314,S52314,Sample Name 52314,2015-08-01
52315,S52315,Sample Name 52315,2015-08-01
52316,S52316,Sample Name 52316,2015-08-01
52317,S52317,Sample Name 52317,2015-08-01
52318,S52318,Sample Name 52318,2015-08-01
52319,S52319,Sample Name 52319,2015-08-01
52320,S52320,Sample Name 52320,2015-08-01
52321,S52321,Sample Name 52321,2015-08-01
52322,S52322,Sample Name 52322,2015-08-01
52323,S52323,Sample Name 52323,2015-08-01
52324,S52324,Sample Name 52324,2015-08-01
52325,S52325,Sample Name 52325,2015-08-01
52326,S52326,Sample Name 52326,2015-08-01
52327,S52327,Sample Name 52327,2015-08-01
52328,S52328,Sample Name 52328,2015-08-01
52329,S52329,Sample Name 52329,2015-08-01
52330,S52330,Sample Name 52330,2015-08-01
52331,S52331,Sample Name 52331,2015-08-01
52332,S52332,Sample Name 52332,2015-08-01
52333,S52333,Sample Name 52333,2015-08-01
52334,S52334,Sample Name 52334,2015-08-01
52335,S52335,Sample Name 52335,2015-08-01
52336,S52336,Sample Name 52336,2015-08-01
52337,S52337,Sample Name 52337,2015-08-01
52338,S52338,Sample Name 52338,2015-08-01
52339,S52339,Sample Name 52339,2015-08-01
52340,S52340,Sample Name 52340,2015-08-01
52341,S52341,Sample Name 52341,2015-08-01
52342,S52342,Sample Name 52342,2015-08-01
52343,S52343,Sample Name 52343,2015-08-01
52344,S52344,Sample Name 52344,2015-08-01
52345,S52345,Sample Name 52345,2015-08-01
52346,S52346,Sample Name 52346,2015-08-01
52347,S52347,Sample Name 52347,2015-08-01
52348,S52348,Sample Name 52348,2015-08-01
52349,S52349,Sample Name 52349,2015-08-01
52350,S52350,Sample Name 52350,2015-08-01
52351,S52351,Sample Name 52351,2015-08-01
52352,S52352,Sample Name 52352,2015-08-01
52353,S52353,Sample Name 52353,2015-08-01
52354,S52354,Sample Name 52354,2015-08-01
52355,S52355,Sample Name 52355,2015-08-01
52356,S52356,Sample Name 52356,2015-08-01
52357,S52357,Sample Name 52357,2015-08-01
52358,S52358,Sample Name 52358,2015-08-01
52359,S52359,Sample Name 52359,2015-08-01
52360,S52360,Sample Name 52360,2015-08-01
52361,S52361,Sample Name 52361,2015-08-01
52362,S52362,Sample Name 52362,2015-08-01
52363,S52363,Sample Name 52363,2015-08-01
52364,S52364,Sample Name 52364,2015-08-01
52365,S52365,Sample Name 52365,2015-08-01
52366,S52366,Sample Name 52366,2015-08-01
52367,S52367,Sample Name 52367,2015-08-01
52368,S52368,Sample Name 52368,2015-08-01
52369,S52369,Sample Name 52369,2015-08-01
52370,S52370,Sample Name 52370,2015-08-01
52371,S52371,Sample Name 52371,2015-08-01
52372,S52372,Sample Name 52372,2015-08-01
52373,S52373,Sample Name 52373,2015-08-01
52374,S52374,Sample Name 52374,2015-08-01
52375,S52375,Sample Name 52375,2015-08-01
52376,S52376,Sample Name 52376,2015-08-01
52377,S52377,Sample Name 52377,2015-08-01
52378,S52378,Sample Name 52378,2015-08-01
52379,S52379,Sample Name 52379,2015-08-01
52380,S52380,Sample Name 52380,2015-08-01
52381,S52381,Sample Name 52381,2015-08-01
52382,S52382,Sample Name 52382,2015-08-01
52383,S52383,Sample Name 52383,2015-08-01
52384,S52384,Sample Name 52384,2015-08-01
52385,S52385,Sample Name 52385,2015-08-01
52386,S52386,Sample Name 52386,2015-08-01
52387,S52387,Sample Name 52387,2015-08-01
52388,S52388,Sample Name 52388,2015-08-01
52389,S52389,Sample Name 52389,2015-08-01
52390,S52390,Sample Name 52390,2015-08-01
52391,S52391,Sample Name 52391,2015-08-01
52392,S52392,Sample Name 52392,2015-08-01
52393,S52393,Sample Name 52393,2015-08-01
52394,S52394,Sample Name 52394,2015-08-01
52395,S52395,Sample Name 52395,2015-08-01
52396,S52396,Sample Name 52396,2015-08-01
52397,S52397,Sample Name 52397,2015-08-01
52398,S52398,Sample Name 52398,2015-08-01
52399,S52399,Sample Name 52399,2015-08-01
52400,S52400,Sample Name 52400,2015-08-01
52401,S52401,Sample Name 52401,2015-08-01
52402,S52402,Sample Name 52402,2015-08-01
52403,S52403,Sample Name 52403,2015-08-01
52404,S52404,Sample Name 52404,2015-08-01
52405,S52405,Sample Name 52405,2015-08-01
52406,S52406,Sample Name 52406,2015-08-01
52407,S52407,Sample Name 52407,2015-08-01
52408,S52408,Sample Name 52408,2015-08-01
52409,S52409,Sample Name 52409,2015-08-01
52410,S52410,Sample Name 52410,2015-08-01
52411,S52411,Sample Name 52411,2015-08-01
52412,S52412,Sample Name 52412,2015-08-01
52413,S52413,Sample Name 52413,2015-08-01
52414,S52414,Sample Name 52414,2015-08-01
52415,S52415,Sample Name 52415,2015-08-01
52416,S52416,Sample Name 52416,2015-08-01
52417,S52417,Sample Name 52417,2015-08-01
52418,S52418,Sample Name 52418,2015-08-01
52419,S52419,Sample Name 52419,2015-08-01
52420,S52420,Sample Name 52420,2015-08-01
52421,S52421,Sample Name 52421,2015-08-01
52422,S52422,Sample Name 52422,2015-08-01
52423,S52423,Sample Name 52423,2015-08-01
52424,S52424,Sample Name 52424,2015-08-01
52425,S52425,Sample Name 52425,2015-08-01
52426,S52426,Sample Name 52426,2015-08-01
52427,S52427,Sample Name 52427,2015-08-01
52428,S52428,Sample Name 52428,2015-08-01
52429,S52429,Sample Name 52429,2015-08-01
52430,S52430,Sample Name 52430,2015-08-01
52431,S52431,Sample Name 52431,2015-08-01
52432,S52432,Sample Name 52432,2015-08-01
52433,S52433,Sample Name 52433,2015-08-01
52434,S52434,Sample Name 52434,2015-08-01
52435,S52435,Sample Name 52435,2015-08-01
52436,S52436,Sample Name 52436,2015-08-01
52437,S52437,Sample Name 52437,2015-08-01
52438,S52438,Sample Name 52438,2015-08-01
52439,S52439,Sample Name 52439,2015-08-01
52440,S52440,Sample Name 52440,2015-08-01
52441,S52441,Sample Name 52441,2015-08-01
52442,S52442,Sample Name 52442,2015-08-01
52443,S52443,Sample Name 52443,2015-08-01
52444,S52444,Sample Name 52444,2015-08-01
52445,S52445,Sample Name 52445,2015-08-01
52446,S52446,Sample Name 52446,2015-08-01
52447,S52447,Sample Name 52447,2015-08-01
52448,S52448,Sample Name 52448,2015-08-01
52449,S52449,Sample Name 52449,2015-08-01
52450,S52450,Sample Name 52450,2015-08-01
52451,S52451,Sample Name 52451,2015-08-01
52452,S52452,Sample Name 52452,2015-08-01
52453,S52453,Sample Name 52453,2015-08-01
52454,S52454,Sample Name 52454,2015-08-01
52455,S52455,Sample Name 52455,2015-08-01
52456,S52456,Sample Name 52456,2015-08-01
52457,S52457,Sample Name 52457,2015-08-01
52458,S52458,Sample Name 52458,2015-08-01
52459,S52459,Sample Name 52459,2015-08-01
52460,S52460,Sample Name 52460,2015-08-01
52461,S52461,Sample Name 52461,2015-08-01
52462,S52462,Sample Name 52462,2015-08-01
52463,S52463,Sample Name 52463,2015-08-01
52464,S52464,Sample Name 52464,2015-08-01
52465,S52465,Sample Name 52465,2015-08-01
52466,S52466,Sample Name 52466,2015-08-01
52467,S52467,Sample Name 52467,2015-08-01
52468,S52468,Sample Name 52468,2015-08-01
52469,S52469,Sample Name 52469,2015-08-01
52470,S52470,Sample Name 52470,2015-08-01
52471,S52471,Sample Name 52471,2015-08-01
52472,S52472,Sample Name 52472,2015-08-01
52473,S52473,Sample Name 52473,2015-08-01
52474,S52474,Sample Name 52474,2015-08-01
52475,S52475,Sample Name 52475,2015-08-01
52476,S52476,Sample Name 52476,2015-08-01
52477,S52477,Sample Name 52477,2015-08-01
52478,S52478,Sample Name 52478,2015-08-01
52479,S52479,Sample Name 52479,2015-08-01
52480,S52480,Sample Name 52480,2015-08-01
52481,S52481,Sample Name 52481,2015-08-01
52482,S52482,Sample Name 52482,2015-08-01
52483,S52483,Sample Name 52483,2015-08-01
52484,S52484,Sample Name 52484,2015-08-01
52485,S52485,Sample Name 52485,2015-08-01
52486,S52486,Sample Name 52486,2015-08-01
52487,S52487,Sample Name 52487,2015-08-01
52488,S52488,Sample Name 52488,2015-08-01
52489,S52489,Sample Name 52489,2015-08-01
52490,S52490,Sample Name 52490,2015-08-01
52491,S52491,Sample Name 52491,2015-08-01
52492,S52492,Sample Name 52492,2015-08-01
52493,S52493,Sample Name 52493,2015-08-01
52494,S52494,Sample Name 52494,2015-08-01
52495,S52495,Sample Name 52495,2015-08-01
52496,S52496,Sample Name 52496,2015-08-01
52497,S52497,Sample Name 52497,2015-08-01
52498,S52498,Sample Name 52498,2015-08-01
52499,S52499,Sample Name 52499,2015-08-01
52500,S52500,Sample Name 52500,2015-08-01
52501,S52501,Sample Name 52501,2015-08-01
52502,S52502,Sample Name 52502,2015-08-01
52503,S52503,Sample Name 52503,2015-08-01
52504,S52504,Sample Name 52504,2015-08-01
52505,S52505,Sample Name 52505,2015-08-01
52506,S52506,Sample Name 52506,2015-08-01
52507,S52507,Sample Name 52507,2015-08-01
52508,S52508,Sample Name 52508,2015-08-01
52509,S52509,Sample Name 52509,2015-08-01
52510,S52510,Sample Name 52510,2015-08-01
52511,S52511,Sample Name 52511,2015-08-01
52512,S52512,Sample Name 52512,2015-08-01
52513,S52513,Sample Name 52513,2015-08-01
52514,S52514,Sample Name 52514,2015-08-01
52515,S52515,Sample Name 52515,2015-08-01
52516,S52516,Sample Name 52516,2015-08-01
52517,S52517,Sample Name 52517,2015-08-01
52518,S52518,Sample Name 52518,2015-08-01
52519,S52519,Sample Name 52519,2015-08-01
52520,S52520,Sample Name 52520,2015-08-01
52521,S52521,Sample Name 52521,2015-08-01
52522,S52522,Sample Name 52522,2015-08-01
52523,S52523,Sample Name 52523,2015-08-01
52524,S52524,Sample Name 52524,2015-08-01
52525,S52525,Sample Name 52525,2015-08-01
52526,S52526,Sample Name 52526,2015-08-01
52527,S52527,Sample Name 52527,2015-08-01
52528,S52528,Sample Name 52528,2015-08-01
52529,S52529,Sample Name 52529,2015-08-01
52530,S52530,Sample Name 52530,2015-08-01
52531,S52531,Sample Name 52531,2015-08-01
52532,S52532,Sample Name 52532,2015-08-01
52533,S52533,Sample Name 52533,2015-08-01
52534,S52534,Sample Name 52534,2015-08-01
52535,S52535,Sample Name 52535,2015-08-01
52536,S52536,Sample Name 52536,2015-08-01
52537,S52537,Sample Name 52537,2015-08-01
52538,S52538,Sample Name 52538,2015-08-01
52539,S52539,Sample Name 52539,2015-08-01
52540,S52540,Sample Name 52540,2015-08-01
52541,S52541,Sample Name 52541,2015-08-01
52542,S52542,Sample Name 52542,2015-08-01
52543,S52543,Sample Name 52543,2015-08-01
52544,S52544,Sample Name 52544,2015-08-01
52545,S52545,Sample Name 52545,2015-08-01
52546,S52546,Sample Name 52546,2015-08-01
52547,S52547,Sample Name 52547,2015-08-01
52548,S52548,Sample Name 52548,2015-08-01
52549,S52549,Sample Name 52549,2015-08-01
52550,S52550,Sample Name 52550,2015-08-01
52551,S52551,Sample Name 52551,2015-08-01
52552,S52552,Sample Name 52552,2015-08-01
52553,S52553,Sample Name 52553,2015-08-01
52554,S52554,Sample Name 52554,2015-08-01
52555,S52555,Sample Name 52555,2015-08-01
52556,S52556,Sample Name 52556,2015-08-01
52557,S52557,Sample Name 52557,2015-08-01
52558,S52558,Sample Name 52558,2015-08-01
52559,S52559,Sample Name 52559,2015-08-01
52560,S52560,Sample Name 52560,2015-08-01
52561,S52561,Sample Name 52561,2015-08-01
52562,S52562,Sample Name 52562,2015-08-01
52563,S52563,Sample Name 52563,2015-08-01
52564,S52564,Sample Name 52564,2015-08-01
52565,S52565,Sample Name 52565,2015-08-01
52566,S52566,Sample Name 52566,2015-08-01
52567,S52567,Sample Name 52567,2015-08-01
52568,S52568,Sample Name 52568,2015-08-01
52569,S52569,Sample Name 52569,2015-08-01
52570,S52570,Sample Name 52570,2015-08-01
52571,S52571,Sample Name 52571,2015-08-01
52572,S52572,Sample Name 52572,2015-08-01
52573,S52573,Sample Name 52573,2015-08-01
52574,S52574,Sample Name 52574,2015-08-01
52575,S52575,Sample Name 52575,2015-08-01
52576,S52576,Sample Name 52576,2015-08-01
52577,S52577,Sample Name 52577,2015-08-01
52578,S52578,Sample Name 52578,2015-08-01
52579,S52579,Sample Name 52579,2015-08-01
52580,S52580,Sample Name 52580,2015-08-01
52581,S52581,Sample Name 52581,2015-08-01
52582,S52582,Sample Name 52582,2015-08-01
52583,S52583,Sample Name 52583,2015-08-01
52584,S52584,Sample Name 52584,2015-08-01
52585,S52585,Sample Name 52585,2015-08-01
52586,S52586,Sample Name 52586,2015-08-01
52587,S52587,Sample Name 52587,2015-08-01
52588,S52588,Sample Name 52588,2015-08-01
52589,S52589,Sample Name 52589,2015-08-01
52590,S52590,Sample Name 52590,2015-08-01
52591,S52591,Sample Name 52591,2015-08-01
52592,S52592,Sample Name 52592,2015-08-01
52593,S52593,Sample Name 52593,2015-08-01
52594,S52594,Sample Name 52594,2015-08-01
52595,S52595,Sample Name 52595,2015-08-01
52596,S52596,Sample Name 52596,2015-08-01
52597,S52597,Sample Name 52597,2015-08-01
52598,S52598,Sample Name 52598,2015-08-01
52599,S52599,Sample Name 52599,2015-08-01
52600,S52600,Sample Name 52600,2015-08-01
52601,S52601,Sample Name 52601,2015-08-01
52602,S52602,Sample Name 52602,2015-08-01
52603,S52603,Sample Name 52603,2015-08-01
52604,S52604,Sample Name 52604,2015-08-01
52605,S52605,Sample Name 52605,2015-08-01
52606,S52606,Sample Name 52606,2015-08-01
52607,S52607,Sample Name 52607,2015-08-01
52608,S52608,Sample Name 52608,2015-08-01
52609,S52609,Sample Name 52609,2015-08-01
52610,S52610,Sample Name 52610,2015-08-01
52611,S52611,Sample Name 52611,2015-08-01
52612,S52612,Sample Name 52612,2015-08-01
52613,S52613,Sample Name 52613,2015-08-01
52614,S52614,Sample Name 52614,2015-08-01
52615,S52615,Sample Name 52615,2015-08-01
52616,S52616,Sample Name 52616,2015-08-01
52617,S52617,Sample Name 52617,2015-08-01
52618,S52618,Sample Name 52618,2015-08-01
52619,S52619,Sample Name 52619,2015-08-01
52620,S52620,Sample Name 52620,2015-08-01
52621,S52621,Sample Name 52621,2015-08-01
52622,S52622,Sample Name 52622,2015-08-01
52623,S52623,Sample Name 52623,2015-08-01
52624,S52624,Sample Name 52624,2015-08-01
52625,S52625,Sample Name 52625,2015-08-01
52626,S52626,Sample Name 52626,2015-08-01
52627,S52627,Sample Name 52627,2015-08-01
52628,S52628,Sample Name 52628,2015-08-01
52629,S52629,Sample Name 52629,2015-08-01
52630,S52630,Sample Name 52630,2015-08-01
52631,S52631,Sample Name 52631,2015-08-01
52632,S52632,Sample Name 52632,2015-08-01
52633,S52633,Sample Name 52633,2015-08-01
52634,S52634,Sample Name 52634,2015-08-01
52635,S52635,Sample Name 52635,2015-08-01
52636,S52636,Sample Name 52636,2015-08-01
52637,S52637,Sample Name 52637,2015-08-01
52638,S52638,Sample Name 52638,2015-08-01
52639,S52639,Sample Name 52639,2015-08-01
52640,S52640,Sample Name 52640,2015-08-01
52641,S52641,Sample Name 52641,2015-08-01
52642,S52642,Sample Name 52642,2015-08-01
52643,S52643,Sample Name 52643,2015-08-01
52644,S52644,Sample Name 52644,2015-08-01
52645,S52645,Sample Name 52645,2015-08-01
52646,S52646,Sample Name 52646,2015-08-01
52647,S52647,Sample Name 52647,2015-08-01
52648,S52648,Sample Name 52648,2015-08-01
52649,S52649,Sample Name 52649,2015-08-01
52650,S52650,Sample Name 52650,2015-08-01
52651,S52651,Sample Name 52651,2015-08-01
52652,S52652,Sample Name 52652,2015-08-01
52653,S52653,Sample Name 52653,2015-08-01
52654,S52654,Sample Name 52654,2015-08-01
52655,S52655,Sample Name 52655,2015-08-01
52656,S52656,Sample Name 52656,2015-08-01
52657,S52657,Sample Name 52657,2015-08-01
52658,S52658,Sample Name 52658,2015-08-01
52659,S52659,Sample Name 52659,2015-08-01
52660,S52660,Sample Name 52660,2015-08-01
52661,S52661,Sample Name 52661,2015-08-01
52662,S52662,Sample Name 52662,2015-08-01
52663,S52663,Sample Name 52663,2015-08-01
52664,S52664,Sample Name 52664,2015-08-01
52665,S52665,Sample Name 52665,2015-08-01
52666,S52666,Sample Name 52666,2015-08-01
52667,S52667,Sample Name 52667,2015-08-01
52668,S52668,Sample Name 52668,2015-08-01
52669,S52669,Sample Name 52669,2015-08-01
52670,S52670,Sample Name 52670,2015-08-01
52671,S52671,Sample Name 52671,2015-08-01
52672,S52672,Sample Name 52672,2015-08-01
52673,S52673,Sample Name 52673,2015-08-01
52674,S52674,Sample Name 52674,2015-08-01
52675,S52675,Sample Name 52675,2015-08-01
52676,S52676,Sample Name 52676,2015-08-01
52677,S52677,Sample Name 52677,2015-08-01
52678,S52678,Sample Name 52678,2015-08-01
52679,S52679,Sample Name 52679,2015-08-01
52680,S52680,Sample Name 52680,2015-08-01
52681,S52681,Sample Name 52681,2015-08-01
52682,S52682,Sample Name 52682,2015-08-01
52683,S52683,Sample Name 52683,2015-08-01
52684,S52684,Sample Name 52684,2015-08-01
52685,S52685,Sample Name 52685,2015-08-01
52686,S52686,Sample Name 52686,2015-08-01
52687,S52687,Sample Name 52687,2015-08-01
52688,S52688,Sample Name 52688,2015-08-01
52689,S52689,Sample Name 52689,2015-08-01
52690,S52690,Sample Name 52690,2015-08-01
52691,S52691,Sample Name 52691,2015-08-01
52692,S52692,Sample Name 52692,2015-08-01
52693,S52693,Sample Name 52693,2015-08-01
52694,S52694,Sample Name 52694,2015-08-01
52695,S52695,Sample Name 52695,2015-08-01
52696,S52696,Sample Name 52696,2015-08-01
52697,S52697,Sample Name 52697,2015-08-01
52698,S52698,Sample Name 52698,2015-08-01
52699,S52699,Sample Name 52699,2015-08-01
52700,S52700,Sample Name 52700,2015-08-01
52701,S52701,Sample Name 52701,2015-08-01
52702,S52702,Sample Name 52702,2015-08-01
52703,S52703,Sample Name 52703,2015-08-01
52704,S52704,Sample Name 52704,2015-08-01
52705,S52705,Sample Name 52705,2015-08-01
52706,S52706,Sample Name 52706,2015-08-01
52707,S52707,Sample Name 52707,2015-08-01
52708,S52708,Sample Name 52708,2015-08-01
52709,S52709,Sample Name 52709,2015-08-01
52710,S52710,Sample Name 52710,2015-08-01
52711,S52711,Sample Name 52711,2015-08-01
52712,S52712,Sample Name 52712,2015-08-01
52713,S52713,Sample Name 52713,2015-08-01
52714,S52714,Sample Name 52714,2015-08-01
52715,S52715,Sample Name 52715,2015-08-01
52716,S52716,Sample Name 52716,2015-08-01
52717,S52717,Sample Name 52717,2015-08-01
52718,S52718,Sample Name 52718,2015-08-01
52719,S52719,Sample Name 52719,2015-08-01
52720,S52720,Sample Name 52720,2015-08-01
52721,S52721,Sample Name 52721,2015-08-01
52722,S52722,Sample Name 52722,2015-08-01
52723,S52723,Sample Name 52723,2015-08-01
52724,S52724,Sample Name 52724,2015-08-01
52725,S52725,Sample Name 52725,2015-08-01
52726,S52726,Sample Name 52726,2015-08-01
52727,S52727,Sample Name 52727,2015-08-01
52728,S52728,Sample Name 52728,2015-08-01
52729,S52729,Sample Name 52729,2015-08-01
52730,S52730,Sample Name 52730,2015-08-01
52731,S52731,Sample Name 52731,2015-08-01
52732,S52732,Sample Name 52732,2015-08-01
52733,S52733,Sample Name 52733,2015-08-01
52734,S52734,Sample Name 52734,2015-08-01
52735,S52735,Sample Name 52735,2015-08-01
52736,S52736,Sample Name 52736,2015-08-01
52737,S52737,Sample Name 52737,2015-08-01
52738,S52738,Sample Name 52738,2015-08-01
52739,S52739,Sample Name 52739,2015-08-01
52740,S52740,Sample Name 52740,2015-08-01
