,Sample Id,Sample Name,Date
4827,S4827,Sample Name 4827,2017-08-01
4828,S4828,Sample Name 4828,2017-08-01
4829,S4829,Sample Name 4829,2017-08-01
4830,S4830,Sample Name 4830,2017-08-01
4831,S4831,Sample Name 4831,2017-08-01
4832,S4832,Sample Name 4832,2017-08-01
4833,S4833,Sample Name 4833,2017-08-01
4834,S4834,Sample Name 4834,2017-08-01
4835,S4835,Sample Name 4835,2017-08-01
4836,S4836,Sample Name 4836,2017-08-01
4837,S4837,Sample Name 4837,2017-08-01
4838,S4838,Sample Name 4838,2017-08-01
4839,S4839,Sample Name 4839,2017-08-01
4840,S4840,Sample Name 4840,2017-08-01
4841,S4841,Sample Name 4841,2017-08-01
4842,S4842,Sample Name 4842,2017-08-01
4843,S4843,Sample Name 4843,2017-08-01
4844,S4844,Sample Name 4844,2017-08-01
4845,S4845,Sample Name 4845,2017-08-01
4846,S4846,Sample Name 4846,2017-08-01
4847,S4847,Sample Name 4847,2017-08-01
4848,S4848,Sample Name 4848,2017-08-01
4849,S4849,Sample Name 4849,2017-08-01
4850,S4850,Sample Name 4850,2017-08-01
4851,S4851,Sample Name 4851,2017-08-01
4852,S4852,Sample Name 4852,2017-08-01
4853,S4853,Sample Name 4853,2017-08-01
4854,S4854,Sample Name 4854,2017-08-01
4855,S4855,Sample Name 4855,2017-08-01
4856,S4856,Sample Name 4856,2017-08-01
4857,S4857,Sample Name 4857,2017-08-01
4858,S4858,Sample Name 4858,2017-08-01
4859,S4859,Sample Name 4859,2017-08-01
4860,S4860,Sample Name 4860,2017-08-01
4861,S4861,Sample Name 4861,2017-08-01
4862,S4862,Sample Name 4862,2017-08-01
4863,S4863,Sample Name 4863,2017-08-01
4864,S4864,Sample Name 4864,2017-08-01
4865,S4865,Sample Name 4865,2017-08-01
4866,S4866,Sample Name 4866,2017-08-01
4867,S4867,Sample Name 4867,2017-08-01
4868,S4868,Sample Name 4868,2017-08-01
4869,S4869,Sample Name 4869,2017-08-01
4870,S4870,Sample Name 4870,2017-08-01
4871,S4871,Sample Name 4871,2017-08-01
4872,S4872,Sample Name 4872,2017-08-01
4873,S4873,Sample Name 4873,2017-08-01
4874,S4874,Sample Name 4874,2017-08-01
4875,S4875,Sample Name 4875,2017-08-01
4876,S4876,Sample Name 4876,2017-08-01
4877,S4877,Sample Name 4877,2017-08-01
4878,S4878,Sample Name 4878,2017-08-01
4879,S4879,Sample Name 4879,2017-08-01
4880,S4880,Sample Name 4880,2017-08-01
4881,S4881,Sample Name 4881,2017-08-01
4882,S4882,Sample Name 4882,2017-08-01
4883,S4883,Sample Name 4883,2017-08-01
4884,S4884,Sample Name 4884,2017-08-01
4885,S4885,Sample Name 4885,2017-08-01
4886,S4886,Sample Name 4886,2017-08-01
4887,S4887,Sample Name 4887,2017-08-01
4888,S4888,Sample Name 4888,2017-08-01
4889,S4889,Sample Name 4889,2017-08-01
4890,S4890,Sample Name 4890,2017-08-01
4891,S4891,Sample Name 4891,2017-08-01
4892,S4892,Sample Name 4892,2017-08-01
4893,S4893,Sample Name 4893,2017-08-01
4894,S4894,Sample Name 4894,2017-08-01
4895,S4895,Sample Name 4895,2017-08-01
4896,S4896,Sample Name 4896,2017-08-01
4897,S4897,Sample Name 4897,2017-08-01
4898,S4898,Sample Name 4898,2017-08-01
4899,S4899,Sample Name 4899,2017-08-01
4900,S4900,Sample Name 4900,2017-08-01
4901,S4901,Sample Name 4901,2017-08-01
4902,S4902,Sample Name 4902,2017-08-01
4903,S4903,Sample Name 4903,2017-08-01
4904,S4904,Sample Name 4904,2017-08-01
4905,S4905,Sample Name 4905,2017-08-01
4906,S4906,Sample Name 4906,2017-08-01
4907,S4907,Sample Name 4907,2017-08-01
4908,S4908,Sample Name 4908,2017-08-01
4909,S4909,Sample Name 4909,2017-08-01
4910,S4910,Sample Name 4910,2017-08-01
4911,S4911,Sample Name 4911,2017-08-01
4912,S4912,Sample Name 4912,2017-08-01
4913,S4913,Sample Name 4913,2017-08-01
4914,S4914,Sample Name 4914,2017-08-01
4915,S4915,Sample Name 4915,2017-08-01
4916,S4916,Sample Name 4916,2017-08-01
4917,S4917,Sample Name 4917,2017-08-01
4918,S4918,Sample Name 4918,2017-08-01
4919,S4919,Sample Name 4919,2017-08-01
4920,S4920,Sample Name 4920,2017-08-01
4921,S4921,Sample Name 4921,2017-08-01
4922,S4922,Sample Name 4922,2017-08-01
4923,S4923,Sample Name 4923,2017-08-01
4924,S4924,Sample Name 4924,2017-08-01
4925,S4925,Sample Name 4925,2017-08-01
4926,S4926,Sample Name 4926,2017-08-01
4927,S4927,Sample Name 4927,2017-08-01
4928,S4928,Sample Name 4928,2017-08-01
4929,S4929,Sample Name 4929,2017-08-01
4930,S4930,Sample Name 4930,2017-08-01
4931,S4931,Sample Name 4931,2017-08-01
4932,S4932,Sample Name 4932,2017-08-01
4933,S4933,Sample Name 4933,2017-08-01
4934,S4934,Sample Name 4934,2017-08-01
4935,S4935,Sample Name 4935,2017-08-01
4936,S4936,Sample Name 4936,2017-08-01
4937,S4937,Sample Name 4937,2017-08-01
4938,S4938,Sample Name 4938,2017-08-01
4939,S4939,Sample Name 4939,2017-08-01
4940,S4940,Sample Name 4940,2017-08-01
4941,S4941,Sample Name 4941,2017-08-01
4942,S4942,Sample Name 4942,2017-08-01
4943,S4943,Sample Name 4943,2017-08-01
4944,S4944,Sample Name 4944,2017-08-01
4945,S4945,Sample Name 4945,2017-08-01
4946,S4946,Sample Name 4946,2017-08-01
4947,S4947,Sample Name 4947,2017-08-01
4948,S4948,Sample Name 4948,2017-08-01
4949,S4949,Sample Name 4949,2017-08-01
4950,S4950,Sample Name 4950,2017-08-01
4951,S4951,Sample Name 4951,2017-08-01
4952,S4952,Sample Name 4952,2017-08-01
4953,S4953,Sample Name 4953,2017-08-01
4954,S4954,Sample Name 4954,2017-08-01
4955,S4955,Sample Name 4955,2017-08-01
4956,S4956,Sample Name 4956,2017-08-01
4957,S4957,Sample Name 4957,2017-08-01
4958,S4958,Sample Name 4958,2017-08-01
4959,S4959,Sample Name 4959,2017-08-01
4960,S4960,Sample Name 4960,2017-08-01
4961,S4961,Sample Name 4961,2017-08-01
4962,S4962,Sample Name 4962,2017-08-01
4963,S4963,Sample Name 4963,2017-08-01
4964,S4964,Sample Name 4964,2017-08-01
4965,S4965,Sample Name 4965,2017-08-01
4966,S4966,Sample Name 4966,2017-08-01
4967,S4967,Sample Name 4967,2017-08-01
4968,S4968,Sample Name 4968,2017-08-01
4969,S4969,Sample Name 4969,2017-08-01
4970,S4970,Sample Name 4970,2017-08-01
4971,S4971,Sample Name 4971,2017-08-01
4972,S4972,Sample Name 4972,2017-08-01
4973,S4973,Sample Name 4973,2017-08-01
4974,S4974,Sample Name 4974,2017-08-01
4975,S4975,Sample Name 4975,2017-08-01
4976,S4976,Sample Name 4976,2017-08-01
4977,S4977,Sample Name 4977,2017-08-01
4978,S4978,Sample Name 4978,2017-08-01
4979,S4979,Sample Name 4979,2017-08-01
4980,S4980,Sample Name 4980,2017-08-01
4981,S4981,Sample Name 4981,2017-08-01
4982,S4982,Sample Name 4982,2017-08-01
4983,S4983,Sample Name 4983,2017-08-01
4984,S4984,Sample Name 4984,2017-08-01
4985,S4985,Sample Name 4985,2017-08-01
4986,S4986,Sample Name 4986,2017-08-01
4987,S4987,Sample Name 4987,2017-08-01
4988,S4988,Sample Name 4988,2017-08-01
4989,S4989,Sample Name 4989,2017-08-01
4990,S4990,Sample Name 4990,2017-08-01
4991,S4991,Sample Name 4991,2017-08-01
4992,S4992,Sample Name 4992,2017-08-01
4993,S4993,Sample Name 4993,2017-08-01
4994,S4994,Sample Name 4994,2017-08-01
4995,S4995,Sample Name 4995,2017-08-01
4996,S4996,Sample Name 4996,2017-08-01
4997,S4997,Sample Name 4997,2017-08-01
4998,S4998,Sample Name 4998,2017-08-01
4999,S4999,Sample Name 4999,2017-08-01
5000,S5000,Sample Name 5000,2017-08-01
5001,S5001,Sample Name 5001,2017-08-01
5002,S5002,Sample Name 5002,2017-08-01
5003,S5003,Sample Name 5003,2017-08-01
5004,S5004,Sample Name 5004,2017-08-01
5005,S5005,Sample Name 5005,2017-08-01
5006,S5006,Sample Name 5006,2017-08-01
5007,S5007,Sample Name 5007,2017-08-01
5008,S5008,Sample Name 5008,2017-08-01
5009,S5009,Sample Name 5009,2017-08-01
5010,S5010,Sample Name 5010,2017-08-01
5011,S5011,Sample Name 5011,2017-08-01
5012,S5012,Sample Name 5012,2017-08-01
5013,S5013,Sample Name 5013,2017-08-01
5014,S5014,Sample Name 5014,2017-08-01
5015,S5015,Sample Name 5015,2017-08-01
5016,S5016,Sample Name 5016,2017-08-01
5017,S5017,Sample Name 5017,2017-08-01
5018,S5018,Sample Name 5018,2017-08-01
5019,S5019,Sample Name 5019,2017-08-01
5020,S5020,Sample Name 5020,2017-08-01
5021,S5021,Sample Name 5021,2017-08-01
5022,S5022,Sample Name 5022,2017-08-01
5023,S5023,Sample Name 5023,2017-08-01
5024,S5024,Sample Name 5024,2017-08-01
5025,S5025,Sample Name 5025,2017-08-01
5026,S5026,Sample Name 5026,2017-08-01
5027,S5027,Sample Name 5027,2017-08-01
5028,S5028,Sample Name 5028,2017-08-01
5029,S5029,Sample Name 5029,2017-08-01
5030,S5030,Sample Name 5030,2017-08-01
5031,S5031,Sample Name 5031,2017-08-01
5032,S5032,Sample Name 5032,2017-08-01
5033,S5033,Sample Name 5033,2017-08-01
5034,S5034,Sample Name 5034,2017-08-01
5035,S5035,Sample Name 5035,2017-08-01
5036,S5036,Sample Name 5036,2017-08-01
5037,S5037,Sample Name 5037,2017-08-01
5038,S5038,Sample Name 5038,2017-08-01
5039,S5039,Sample Name 5039,2017-08-01
5040,S5040,Sample Name 5040,2017-08-01
5041,S5041,Sample Name 5041,2017-08-01
5042,S5042,Sample Name 5042,2017-08-01
5043,S5043,Sample Name 5043,2017-08-01
5044,S5044,Sample Name 5044,2017-08-01
5045,S5045,Sample Name 5045,2017-08-01
5046,S5046,Sample Name 5046,2017-08-01
5047,S5047,Sample Name 5047,2017-08-01
5048,S5048,Sample Name 5048,2017-08-01
5049,S5049,Sample Name 5049,2017-08-01
5050,S5050,Sample Name 5050,2017-08-01
5051,S5051,Sample Name 5051,2017-08-01
5052,S5052,Sample Name 5052,2017-08-01
5053,S5053,Sample Name 5053,2017-08-01
5054,S5054,Sample Name 5054,2017-08-01
5055,S5055,Sample Name 5055,2017-08-01
5056,S5056,Sample Name 5056,2017-08-01
5057,S5057,Sample Name 5057,2017-08-01
5058,S5058,Sample Name 5058,2017-08-01
5059,S5059,Sample Name 5059,2017-08-01
5060,S5060,Sample Name 5060,2017-08-01
5061,S5061,Sample Name 5061,2017-08-01
5062,S5062,Sample Name 5062,2017-08-01
5063,S5063,Sample Name 5063,2017-08-01
5064,S5064,Sample Name 5064,2017-08-01
5065,S5065,Sample Name 5065,2017-08-01
5066,S5066,Sample Name 5066,2017-08-01
5067,S5067,Sample Name 5067,2017-08-01
5068,S5068,Sample Name 5068,2017-08-01
5069,S5069,Sample Name 5069,2017-08-01
5070,S5070,Sample Name 5070,2017-08-01
5071,S5071,Sample Name 5071,2017-08-01
5072,S5072,Sample Name 5072,2017-08-01
5073,S5073,Sample Name 5073,2017-08-01
5074,S5074,Sample Name 5074,2017-08-01
5075,S5075,Sample Name 5075,2017-08-01
5076,S5076,Sample Name 5076,2017-08-01
5077,S5077,Sample Name 5077,2017-08-01
5078,S5078,Sample Name 5078,2017-08-01
5079,S5079,Sample Name 5079,2017-08-01
5080,S5080,Sample Name 5080,2017-08-01
5081,S5081,Sample Name 5081,2017-08-01
5082,S5082,Sample Name 5082,2017-08-01
5083,S5083,Sample Name 5083,2017-08-01
5084,S5084,Sample Name 5084,2017-08-01
5085,S5085,Sample Name 5085,2017-08-01
5086,S5086,Sample Name 5086,2017-08-01
5087,S5087,Sample Name 5087,2017-08-01
5088,S5088,Sample Name 5088,2017-08-01
5089,S5089,Sample Name 5089,2017-08-01
5090,S5090,Sample Name 5090,2017-08-01
5091,S5091,Sample Name 5091,2017-08-01
5092,S5092,Sample Name 5092,2017-08-01
5093,S5093,Sample Name 5093,2017-08-01
5094,S5094,Sample Name 5094,2017-08-01
5095,S5095,Sample Name 5095,2017-08-01
5096,S5096,Sample Name 5096,2017-08-01
5097,S5097,Sample Name 5097,2017-08-01
5098,S5098,Sample Name 5098,2017-08-01
5099,S5099,Sample Name 5099,2017-08-01
5100,S5100,Sample Name 5100,2017-08-01
5101,S5101,Sample Name 5101,2017-08-01
5102,S5102,Sample Name 5102,2017-08-01
5103,S5103,Sample Name 5103,2017-08-01
5104,S5104,Sample Name 5104,2017-08-01
5105,S5105,Sample Name 5105,2017-08-01
5106,S5106,Sample Name 5106,2017-08-01
5107,S5107,Sample Name 5107,2017-08-01
5108,S5108,Sample Name 5108,2017-08-01
5109,S5109,Sample Name 5109,2017-08-01
5110,S5110,Sample Name 5110,2017-08-01
5111,S5111,Sample Name 5111,2017-08-01
5112,S5112,Sample Name 5112,2017-08-01
5113,S5113,Sample Name 5113,2017-08-01
5114,S5114,Sample Name 5114,2017-08-01
5115,S5115,Sample Name 5115,2017-08-01
5116,S5116,Sample Name 5116,2017-08-01
5117,S5117,Sample Name 5117,2017-08-01
5118,S5118,Sample Name 5118,2017-08-01
5119,S5119,Sample Name 5119,2017-08-01
5120,S5120,Sample Name 5120,2017-08-01
5121,S5121,Sample Name 5121,2017-08-01
5122,S5122,Sample Name 5122,2017-08-01
5123,S5123,Sample Name 5123,2017-08-01
5124,S5124,Sample Name 5124,2017-08-01
5125,S5125,Sample Name 5125,2017-08-01
5126,S5126,Sample Name 5126,2017-08-01
5127,S5127,Sample Name 5127,2017-08-01
5128,S5128,Sample Name 5128,2017-08-01
5129,S5129,Sample Name 5129,2017-08-01
5130,S5130,Sample Name 5130,2017-08-01
5131,S5131,Sample Name 5131,2017-08-01
5132,S5132,Sample Name 5132,2017-08-01
5133,S5133,Sample Name 5133,2017-08-01
5134,S5134,Sample Name 5134,2017-08-01
5135,S5135,Sample Name 5135,2017-08-01
5136,S5136,Sample Name 5136,2017-08-01
5137,S5137,Sample Name 5137,2017-08-01
5138,S5138,Sample Name 5138,2017-08-01
5139,S5139,Sample Name 5139,2017-08-01
5140,S5140,Sample Name 5140,2017-08-01
5141,S5141,Sample Name 5141,2017-08-01
5142,S5142,Sample Name 5142,2017-08-01
5143,S5143,Sample Name 5143,2017-08-01
5144,S5144,Sample Name 5144,2017-08-01
5145,S5145,Sample Name 5145,2017-08-01
5146,S5146,Sample Name 5146,2017-08-01
5147,S5147,Sample Name 5147,2017-08-01
5148,S5148,Sample Name 5148,2017-08-01
5149,S5149,Sample Name 5149,2017-08-01
5150,S5150,Sample Name 5150,2017-08-01
5151,S5151,Sample Name 5151,2017-08-01
5152,S5152,Sample Name 5152,2017-08-01
5153,S5153,Sample Name 5153,2017-08-01
5154,S5154,Sample Name 5154,2017-08-01
5155,S5155,Sample Name 5155,2017-08-01
5156,S5156,Sample Name 5156,2017-08-01
5157,S5157,Sample Name 5157,2017-08-01
5158,S5158,Sample Name 5158,2017-08-01
5159,S5159,Sample Name 5159,2017-08-01
5160,S5160,Sample Name 5160,2017-08-01
5161,S5161,Sample Name 5161,2017-08-01
5162,S5162,Sample Name 5162,2017-08-01
5163,S5163,Sample Name 5163,2017-08-01
5164,S5164,Sample Name 5164,2017-08-01
5165,S5165,Sample Name 5165,2017-08-01
5166,S5166,Sample Name 5166,2017-08-01
5167,S5167,Sample Name 5167,2017-08-01
5168,S5168,Sample Name 5168,2017-08-01
5169,S5169,Sample Name 5169,2017-08-01
5170,S5170,Sample Name 5170,2017-08-01
5171,S5171,Sample Name 5171,2017-08-01
5172,S5172,Sample Name 5172,2017-08-01
5173,S5173,Sample Name 5173,2017-08-01
5174,S5174,Sample Name 5174,2017-08-01
5175,S5175,Sample Name 5175,2017-08-01
5176,S5176,Sample Name 5176,2017-08-01
5177,S5177,Sample Name 5177,2017-08-01
5178,S5178,Sample Name 5178,2017-08-01
5179,S5179,Sample Name 5179,2017-08-01
5180,S5180,Sample Name 5180,2017-08-01
5181,S5181,Sample Name 5181,2017-08-01
5182,S5182,Sample Name 5182,2017-08-01
5183,S5183,Sample Name 5183,2017-08-01
5184,S5184,Sample Name 5184,2017-08-01
5185,S5185,Sample Name 5185,2017-08-01
5186,S5186,Sample Name 5186,2017-08-01
5187,S5187,Sample Name 5187,2017-08-01
5188,S5188,Sample Name 5188,2017-08-01
5189,S5189,Sample Name 5189,2017-08-01
5190,S5190,Sample Name 5190,2017-08-01
5191,S5191,Sample Name 5191,2017-08-01
5192,S5192,Sample Name 5192,2017-08-01
5193,S5193,Sample Name 5193,2017-08-01
5194,S5194,Sample Name 5194,2017-08-01
5195,S5195,Sample Name 5195,2017-08-01
5196,S5196,Sample Name 5196,2017-08-01
5197,S5197,Sample Name 5197,2017-08-01
5198,S5198,Sample Name 5198,2017-08-01
5199,S5199,Sample Name 5199,2017-08-01
5200,S5200,Sample Name 5200,2017-08-01
5201,S5201,Sample Name 5201,2017-08-01
5202,S5202,Sample Name 5202,2017-08-01
5203,S5203,Sample Name 5203,2017-08-01
5204,S5204,Sample Name 5204,2017-08-01
5205,S5205,Sample Name 5205,2017-08-01
5206,S5206,Sample Name 5206,2017-08-01
5207,S5207,Sample Name 5207,2017-08-01
5208,S5208,Sample Name 5208,2017-08-01
5209,S5209,Sample Name 5209,2017-08-01
5210,S5210,Sample Name 5210,2017-08-01
5211,S5211,Sample Name 5211,2017-08-01
5212,S5212,Sample Name 5212,2017-08-01
5213,S5213,Sample Name 5213,2017-08-01
5214,S5214,Sample Name 5214,2017-08-01
5215,S5215,Sample Name 5215,2017-08-01
5216,S5216,Sample Name 5216,2017-08-01
5217,S5217,Sample Name 5217,2017-08-01
5218,S5218,Sample Name 5218,2017-08-01
5219,S5219,Sample Name 5219,2017-08-01
5220,S5220,Sample Name 5220,2017-08-01
5221,S5221,Sample Name 5221,2017-08-01
5222,S5222,Sample Name 5222,2017-08-01
5223,S5223,Sample Name 5223,2017-08-01
5224,S5224,Sample Name 5224,2017-08-01
5225,S5225,Sample Name 5225,2017-08-01
5226,S5226,Sample Name 5226,2017-08-01
5227,S5227,Sample Name 5227,2017-08-01
5228,S5228,Sample Name 5228,2017-08-01
5229,S5229,Sample Name 5229,2017-08-01
5230,S5230,Sample Name 5230,2017-08-01
5231,S5231,Sample Name 5231,2017-08-01
5232,S5232,Sample Name 5232,2017-08-01
5233,S5233,Sample Name 5233,2017-08-01
5234,S5234,Sample Name 5234,2017-08-01
5235,S5235,Sample Name 5235,2017-08-01
5236,S5236,Sample Name 5236,2017-08-01
5237,S5237,Sample Name 5237,2017-08-01
5238,S5238,Sample Name 5238,2017-08-01
5239,S5239,Sample Name 5239,2017-08-01
5240,S5240,Sample Name 5240,2017-08-01
5241,S5241,Sample Name 5241,2017-08-01
5242,S5242,Sample Name 5242,2017-08-01
5243,S5243,Sample Name 5243,2017-08-01
5244,S5244,Sample Name 5244,2017-08-01
5245,S5245,Sample Name 5245,2017-08-01
5246,S5246,Sample Name 5246,2017-08-01
5247,S5247,Sample Name 5247,2017-08-01
5248,S5248,Sample Name 5248,2017-08-01
5249,S5249,Sample Name 5249,2017-08-01
5250,S5250,Sample Name 5250,2017-08-01
5251,S5251,Sample Name 5251,2017-08-01
5252,S5252,Sample Name 5252,2017-08-01
5253,S5253,Sample Name 5253,2017-08-01
5254,S5254,Sample Name 5254,2017-08-01
5255,S5255,Sample Name 5255,2017-08-01
5256,S5256,Sample Name 5256,2017-08-01
5257,S5257,Sample Name 5257,2017-08-01
5258,S5258,Sample Name 5258,2017-08-01
5259,S5259,Sample Name 5259,2017-08-01
5260,S5260,Sample Name 5260,2017-08-01
5261,S5261,Sample Name 5261,2017-08-01
5262,S5262,Sample Name 5262,2017-08-01
5263,S5263,Sample Name 5263,2017-08-01
5264,S5264,Sample Name 5264,2017-08-01
5265,S5265,Sample Name 5265,2017-08-01
5266,S5266,Sample Name 5266,2017-08-01
5267,S5267,Sample Name 5267,2017-08-01
5268,S5268,Sample Name 5268,2017-08-01
5269,S5269,Sample Name 5269,2017-08-01
5270,S5270,Sample Name 5270,2017-08-01
5271,S5271,Sample Name 5271,2017-08-01
5272,S5272,Sample Name 5272,2017-08-01
5273,S5273,Sample Name 5273,2017-08-01
5274,S5274,Sample Name 5274,2017-08-01
5275,S5275,Sample Name 5275,2017-08-01
5276,S5276,Sample Name 5276,2017-08-01
5277,S5277,Sample Name 5277,2017-08-01
5278,S5278,Sample Name 5278,2017-08-01
5279,S5279,Sample Name 5279,2017-08-01
5280,S5280,Sample Name 5280,2017-08-01
5281,S5281,Sample Name 5281,2017-08-01
5282,S5282,Sample Name 5282,2017-08-01
5283,S5283,Sample Name 5283,2017-08-01
5284,S5284,Sample Name 5284,2017-08-01
5285,S5285,Sample Name 5285,2017-08-01
5286,S5286,Sample Name 5286,2017-08-01
5287,S5287,Sample Name 5287,2017-08-01
5288,S5288,Sample Name 5288,2017-08-01
5289,S5289,Sample Name 5289,2017-08-01
5290,S5290,Sample Name 5290,2017-08-01
5291,S5291,Sample Name 5291,2017-08-01
5292,S5292,Sample Name 5292,2017-08-01
5293,S5293,Sample Name 5293,2017-08-01
5294,S5294,Sample Name 5294,2017-08-01
5295,S5295,Sample Name 5295,2017-08-01
5296,S5296,Sample Name 5296,2017-08-01
5297,S5297,Sample Name 5297,2017-08-01
5298,S5298,Sample Name 5298,2017-08-01
5299,S5299,Sample Name 5299,2017-08-01
5300,S5300,Sample Name 5300,2017-08-01
5301,S5301,Sample Name 5301,2017-08-01
5302,S5302,Sample Name 5302,2017-08-01
5303,S5303,Sample Name 5303,2017-08-01
5304,S5304,Sample Name 5304,2017-08-01
5305,S5305,Sample Name 5305,2017-08-01
5306,S5306,Sample Name 5306,2017-08-01
5307,S5307,Sample Name 5307,2017-08-01
5308,S5308,Sample Name 5308,2017-08-01
5309,S5309,Sample Name 5309,2017-08-01
5310,S5310,Sample Name 5310,2017-08-01
5311,S5311,Sample Name 5311,2017-08-01
5312,S5312,Sample Name 5312,2017-08-01
5313,S5313,Sample Name 5313,2017-08-01
5314,S5314,Sample Name 5314,2017-08-01
5315,S5315,Sample Name 5315,2017-08-01
5316,S5316,Sample Name 5316,2017-08-01
5317,S5317,Sample Name 5317,2017-08-01
5318,S5318,Sample Name 5318,2017-08-01
5319,S5319,Sample Name 5319,2017-08-01
5320,S5320,Sample Name 5320,2017-08-01
5321,S5321,Sample Name 5321,2017-08-01
5322,S5322,Sample Name 5322,2017-08-01
5323,S5323,Sample Name 5323,2017-08-01
5324,S5324,Sample Name 5324,2017-08-01
5325,S5325,Sample Name 5325,2017-08-01
5326,S5326,Sample Name 5326,2017-08-01
5327,S5327,Sample Name 5327,2017-08-01
5328,S5328,Sample Name 5328,2017-08-01
5329,S5329,Sample Name 5329,2017-08-01
5330,S5330,Sample Name 5330,2017-08-01
5331,S5331,Sample Name 5331,2017-08-01
5332,S5332,Sample Name 5332,2017-08-01
5333,S5333,Sample Name 5333,2017-08-01
5334,S5334,Sample Name 5334,2017-08-01
5335,S5335,Sample Name 5335,2017-08-01
5336,S5336,Sample Name 5336,2017-08-01
5337,S5337,Sample Name 5337,2017-08-01
5338,S5338,Sample Name 5338,2017-08-01
5339,S5339,Sample Name 5339,2017-08-01
5340,S5340,Sample Name 5340,2017-08-01
5341,S5341,Sample Name 5341,2017-08-01
5342,S5342,Sample Name 5342,2017-08-01
5343,S5343,Sample Name 5343,2017-08-01
5344,S5344,Sample Name 5344,2017-08-01
5345,S5345,Sample Name 5345,2017-08-01
5346,S5346,Sample Name 5346,2017-08-01
5347,S5347,Sample Name 5347,2017-08-01
5348,S5348,Sample Name 5348,2017-08-01
5349,S5349,Sample Name 5349,2017-08-01
5350,S5350,Sample Name 5350,2017-08-01
5351,S5351,Sample Name 5351,2017-08-01
5352,S5352,Sample Name 5352,2017-08-01
5353,S5353,Sample Name 5353,2017-08-01
5354,S5354,Sample Name 5354,2017-08-01
5355,S5355,Sample Name 5355,2017-08-01
5356,S5356,Sample Name 5356,2017-08-01
5357,S5357,Sample Name 5357,2017-08-01
5358,S5358,Sample Name 5358,2017-08-01
5359,S5359,Sample Name 5359,2017-08-01
5360,S5360,Sample Name 5360,2017-08-01
5361,S5361,Sample Name 5361,2017-08-01
5362,S5362,Sample Name 5362,2017-08-01
5363,S5363,Sample Name 5363,2017-08-01
5364,S5364,Sample Name 5364,2017-08-01
5365,S5365,Sample Name 5365,2017-08-01
5366,S5366,Sample Name 5366,2017-08-01
5367,S5367,Sample Name 5367,2017-08-01
5368,S5368,Sample Name 5368,2017-08-01
5369,S5369,Sample Name 5369,2017-08-01
5370,S5370,Sample Name 5370,2017-08-01
5371,S5371,Sample Name 5371,2017-08-01
5372,S5372,Sample Name 5372,2017-08-01
5373,S5373,Sample Name 5373,2017-08-01
5374,S5374,Sample Name 5374,2017-08-01
5375,S5375,Sample Name 5375,2017-08-01
5376,S5376,Sample Name 5376,2017-08-01
5377,S5377,Sample Name 5377,2017-08-01
5378,S5378,Sample Name 5378,2017-08-01
5379,S5379,Sample Name 5379,2017-08-01
5380,S5380,Sample Name 5380,2017-08-01
5381,S5381,Sample Name 5381,2017-08-01
5382,S5382,Sample Name 5382,2017-08-01
5383,S5383,Sample Name 5383,2017-08-01
5384,S5384,Sample Name 5384,2017-08-01
5385,S5385,Sample Name 5385,2017-08-01
5386,S5386,Sample Name 5386,2017-08-01
5387,S5387,Sample Name 5387,2017-08-01
5388,S5388,Sample Name 5388,2017-08-01
5389,S5389,Sample Name 5389,2017-08-01
5390,S5390,Sample Name 5390,2017-08-01
5391,S5391,Sample Name 5391,2017-08-01
5392,S5392,Sample Name 5392,2017-08-01
5393,S5393,Sample Name 5393,2017-08-01
5394,S5394,Sample Name 5394,2017-08-01
5395,S5395,Sample Name 5395,2017-08-01
5396,S5396,Sample Name 5396,2017-08-01
5397,S5397,Sample Name 5397,2017-08-01
5398,S5398,Sample Name 5398,2017-08-01
5399,S5399,Sample Name 5399,2017-08-01
5400,S5400,Sample Name 5400,2017-08-01
5401,S5401,Sample Name 5401,2017-08-01
5402,S5402,Sample Name 5402,2017-08-01
5403,S5403,Sample Name 5403,2017-08-01
5404,S5404,Sample Name 5404,2017-08-01
5405,S5405,Sample Name 5405,2017-08-01
5406,S5406,Sample Name 5406,2017-08-01
5407,S5407,Sample Name 5407,2017-08-01
5408,S5408,Sample Name 5408,2017-08-01
5409,S5409,Sample Name 5409,2017-08-01
5410,S5410,Sample Name 5410,2017-08-01
5411,S5411,Sample Name 5411,2017-08-01
5412,S5412,Sample Name 5412,2017-08-01
5413,S5413,Sample Name 5413,2017-08-01
5414,S5414,Sample Name 5414,2017-08-01
5415,S5415,Sample Name 5415,2017-08-01
5416,S5416,Sample Name 5416,2017-08-01
5417,S5417,Sample Name 5417,2017-08-01
5418,S5418,Sample Name 5418,2017-08-01
5419,S5419,Sample Name 5419,2017-08-01
5420,S5420,Sample Name 5420,2017-08-01
5421,S5421,Sample Name 5421,2017-08-01
5422,S5422,Sample Name 5422,2017-08-01
5423,S5423,Sample Name 5423,2017-08-01
5424,S5424,Sample Name 5424,2017-08-01
5425,S5425,Sample Name 5425,2017-08-01
5426,S5426,Sample Name 5426,2017-08-01
5427,S5427,Sample Name 5427,2017-08-01
5428,S5428,Sample Name 5428,2017-08-01
5429,S5429,Sample Name 5429,2017-08-01
5430,S5430,Sample Name 5430,2017-08-01
5431,S5431,Sample Name 5431,2017-08-01
5432,S5432,Sample Name 5432,2017-08-01
5433,S5433,Sample Name 5433,2017-08-01
5434,S5434,Sample Name 5434,2017-08-01
